Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C9,*2/*25,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*26,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*27,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*28,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*29,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*30,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*31,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*33,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*35,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*37,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*38,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*39,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*40,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*42,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*43,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*46,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*50,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*52,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*55,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*61,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*2/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*2/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*3/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*4,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*5,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*6,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*7,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*3/*8,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*9,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*10/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*13/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*14/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*15/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*16/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*17/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*18/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*19/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*20/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*21/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*22/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*23/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*24/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*25/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*26/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*27/*3,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*28/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*29/*3,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*30,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*31,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*3/*33,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*3/*35,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*3/*37,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*3/*38,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
