Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C19,*15/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*16/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*17/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*18/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*19/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*22/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*26/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*28/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*35/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*36/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*37/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*38/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*10,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, imipramine, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*11,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*13,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*15,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*16,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*17,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*18,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*19,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*22,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*24,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*25,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*28,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*38,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*11,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*11/*13,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*11/*15,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*11/*16,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*17,"ALIMENTARY TRACT AND METABOLISM DRUGS, ANTIINFECTIVES FOR SYSTEMIC USE, NERVOUS SYSTEM DRUGS","doxepin, pantoprazole, omeprazole, lansoprazole, clomipramine, citalopram, escitalopram, imipramine, trimipramine, voriconazole, dexlansoprazole, amitriptyline"
CYP2C19,*11/*18,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*11/*19,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*22,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*24,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*25,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*28,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*11/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*38,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*13/*13,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*13/*15,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*13/*16,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*17,"ALIMENTARY TRACT AND METABOLISM DRUGS, ANTIINFECTIVES FOR SYSTEMIC USE, NERVOUS SYSTEM DRUGS","doxepin, pantoprazole, omeprazole, lansoprazole, clomipramine, citalopram, escitalopram, imipramine, trimipramine, voriconazole, dexlansoprazole, amitriptyline"
CYP2C19,*13/*18,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*13/*19,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*22,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*24,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*25,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*26,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*28,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*13/*35,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*36,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*37,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*38,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*15/*15,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
CYP2C19,*15/*16,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*15/*17,"ALIMENTARY TRACT AND METABOLISM DRUGS, ANTIINFECTIVES FOR SYSTEMIC USE, NERVOUS SYSTEM DRUGS","doxepin, pantoprazole, omeprazole, lansoprazole, clomipramine, citalopram, escitalopram, imipramine, trimipramine, voriconazole, dexlansoprazole, amitriptyline"
CYP2C19,*15/*18,ALIMENTARY TRACT AND METABOLISM DRUGS,"omeprazole, pantoprazole, dexlansoprazole, lansoprazole"
