Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2D6,*1/*59,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1/*60,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*62,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*68,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*69,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*81,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*91,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1/*92,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*96,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*99,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*100,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*101,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*109,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1/*114,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","metoprolol, tetrabenazine, tamoxifen, amoxapine, amitriptyline, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, venlafaxine, flecainide, desipramine, propafenone, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, pimozide, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*119,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1/*120,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*124,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*129,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*132,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1/*143,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*144,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*156,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1/*161,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","tetrabenazine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, desipramine, paroxetine, trimipramine, atomoxetine, thioridazine, fluvoxamine, doxepin, nortriptyline, imipramine, codeine, hydrocodone"
CYP2D6,*1x2/*1x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*1x≥3,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*2x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*2x≥3,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*3,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*3x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*4,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*4x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*4x≥3,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*5,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*6,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*6x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*7,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*8,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*9,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*9x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*10/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*10x2/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*11/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*12/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*13/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*14/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*15/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*17/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*17x2/*1x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*18/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*19/*1x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*20,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*21,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*27,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*27x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*29,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*29x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*31,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*32,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*33,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*34,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","vortioxetine, tamoxifen, amoxapine, amitriptyline, clomipramine, meclizine, eliglustat, tramadol, donepezil, desipramine, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*35,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*35x2,"RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","vortioxetine, haloperidol, metoprolol, tamoxifen, amoxapine, amitriptyline, risperidone, zuclopenthixol, clomipramine, meclizine, eliglustat, tramadol, donepezil, flecainide, desipramine, propafenone, paroxetine, acetaminophen / caffeine / dihydrocodeine, trimipramine, atomoxetine, tropisetron, doxepin, ondansetron, nortriptyline, imipramine, codeine"
CYP2D6,*1x2/*36,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*36x2,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
CYP2D6,*1x2/*38,"NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","atomoxetine, meclizine, eliglustat, tetrabenazine, tamoxifen"
